accuracy_nat,accuracy_syn,date,dataset
1.0,0.0333333333333333,01M-24D-19h-02m15s,n_vars-10_ascending-False_batch-1.json
1.0,0.0666666666666666,01M-24D-19h-13m45s,n_vars-10_ascending-False_batch-2.json
1.0,0.1333333333333333,01M-24D-19h-23m30s,n_vars-10_ascending-False_batch-3.json
0.9666666666666668,0.0,01M-24D-19h-32m52s,n_vars-10_ascending-True_batch-1.json
1.0,0.0,01M-24D-19h-41m28s,n_vars-10_ascending-True_batch-2.json
1.0,0.0,01M-24D-19h-50m11s,n_vars-10_ascending-True_batch-3.json
0.8666666666666667,0.0,01M-24D-20h-00m07s,n_vars-20_ascending-False_batch-1.json
0.8666666666666667,0.0666666666666666,01M-24D-20h-10m14s,n_vars-20_ascending-False_batch-2.json
1.0,0.0,01M-24D-20h-21m07s,n_vars-20_ascending-False_batch-3.json
0.9666666666666668,0.0666666666666666,01M-24D-20h-31m06s,n_vars-20_ascending-True_batch-1.json
0.9666666666666668,0.0,01M-24D-20h-40m56s,n_vars-20_ascending-True_batch-2.json
0.9333333333333332,0.0666666666666666,01M-24D-20h-50m04s,n_vars-20_ascending-True_batch-3.json
0.8666666666666667,0.2,01M-24D-20h-58m59s,n_vars-30_ascending-False_batch-1.json
0.8333333333333334,0.1666666666666666,01M-24D-21h-07m53s,n_vars-30_ascending-False_batch-2.json
0.8,0.2666666666666666,01M-24D-21h-17m13s,n_vars-30_ascending-False_batch-3.json
0.6,0.1666666666666666,01M-24D-21h-26m10s,n_vars-30_ascending-True_batch-1.json
0.6666666666666666,0.1666666666666666,01M-24D-21h-35m47s,n_vars-30_ascending-True_batch-2.json
0.7,0.1333333333333333,01M-24D-21h-45m32s,n_vars-30_ascending-True_batch-3.json
0.6,0.5,01M-24D-21h-55m03s,n_vars-40_ascending-False_batch-1.json
0.6333333333333333,0.4333333333333333,01M-24D-22h-05m30s,n_vars-40_ascending-False_batch-2.json
0.5,0.4333333333333333,01M-24D-22h-14m46s,n_vars-40_ascending-False_batch-3.json
0.4333333333333333,0.4,01M-24D-22h-24m03s,n_vars-40_ascending-True_batch-1.json
0.4666666666666667,0.4,01M-24D-22h-46m36s,n_vars-40_ascending-True_batch-2.json
0.3333333333333333,0.3666666666666666,01M-24D-22h-55m23s,n_vars-40_ascending-True_batch-3.json
0.3666666666666666,0.4333333333333333,01M-24D-23h-04m15s,n_vars-50_ascending-False_batch-1.json
0.2666666666666666,0.6666666666666666,01M-24D-23h-13m24s,n_vars-50_ascending-False_batch-2.json
0.4,0.5,01M-24D-23h-21m53s,n_vars-50_ascending-False_batch-3.json
0.3333333333333333,0.5666666666666667,01M-24D-23h-29m47s,n_vars-50_ascending-True_batch-1.json
0.3,0.6,01M-24D-23h-37m33s,n_vars-50_ascending-True_batch-2.json
0.3333333333333333,0.6,01M-24D-23h-45m27s,n_vars-50_ascending-True_batch-3.json
